;1;2;3;4;5;6;7;8;9;10;Rm-Rf
31.01.2000;-0.0036;-0.0634;-0.0667;-0.0563;-0.0714;-0.0832;-0.0405;-0.0468;-0.0061;-0.0026;-0.0474
29.02.2000;-0.0822;-0.0926;-0.096;-0.0733;-0.0646;-0.0719;0.0178;0.0962;0.2428;0.4409;0.0245
31.03.2000;0.1022;0.1298;0.1616;0.1316;0.1283;0.1618;0.1153;0.0567;-0.0083;-0.1947;0.0520
28.04.2000;0.0395;0.0155;-0.0041;0.0029;0.0084;0.0031;-0.0326;-0.0568;-0.0916;-0.1461;-0.0640
31.05.2000;0.0373;0.0471;0.0301;0.0217;0.0055;0.0285;-0.0163;-0.0371;-0.0759;-0.1591;-0.0442
30.06.2000;-0.045;-0.0427;-0.0388;-0.0444;-0.0478;0.0215;0.006;0.0268;0.1244;0.2632;0.0464
31.07.2000;0.0228;0.0367;0.0327;0.0286;0.0557;0.0158;-0.0112;-0.0528;-0.0791;-0.1245;-0.0251
31.08.2000;0.0697;0.045;0.0468;0.0303;0.0588;0.0795;0.0948;0.1259;0.1724;0.2353;0.0703
29.09.2000;0.0624;0.0241;0.0125;0.0015;-0.0053;-0.0241;-0.0196;-0.0584;-0.081;-0.0831;-0.0545
31.10.2000;0.0117;0.0241;0.0386;0.0413;0.0537;0.0234;-0.0084;-0.0375;-0.0745;-0.0723;-0.0276
30.11.2000;0.0412;0.0082;0.0096;0.0002;-0.0236;-0.0411;-0.0865;-0.1458;-0.2004;-0.2614;-0.1072
29.12.2000;0.0741;0.0688;0.0911;0.0887;0.0824;0.1043;0.0816;0.0845;0.053;0.0713;0.0119
31.01.2001;-0.0551;-0.0273;0.0188;-0.009;0.0117;0.0339;0.0586;0.0937;0.1262;0.0582;0.0313
28.02.2001;0.0297;0.0091;-0.0012;-0.0005;-0.001;-0.0404;-0.0811;-0.0958;-0.1465;-0.2772;-0.1005
30.03.2001;-0.0153;-0.023;-0.0209;-0.0259;-0.0396;-0.049;-0.0583;-0.0753;-0.107;-0.199;-0.0726
30.04.2001;0.0373;0.048;0.0324;0.0481;0.0659;0.0912;0.0702;0.1033;0.1846;0.2557;0.0794
31.05.2001;0.0261;0.0338;0.0443;0.0373;0.0262;0.0185;0.0293;0.0137;-0.0276;-0.002;0.0072
29.06.2001;-0.0055;-0.0174;-0.011;-0.0154;-0.0014;-0.0073;-0.0133;-0.0386;0.0214;-0.0209;-0.0194
31.07.2001;-0.0048;0.02;0.0201;0.0121;0.0272;0.0127;-0.0011;-0.0425;-0.0675;-0.1387;-0.0213
31.08.2001;0.0051;-0.0151;-0.0225;-0.018;-0.0251;-0.0343;-0.0466;-0.0584;-0.093;-0.1236;-0.0646
28.09.2001;-0.0258;-0.0415;-0.0716;-0.0898;-0.0974;-0.1382;-0.1426;-0.1402;-0.1864;-0.2414;-0.0925
31.10.2001;-0.0071;-0.0119;-0.0017;0.0082;0.0131;0.0408;0.0336;0.0733;0.0565;0.2252;0.0246
30.11.2001;0.0246;0.0466;0.0705;0.0676;0.0803;0.0909;0.0818;0.091;0.1244;0.1497;0.0754
31.12.2001;0.0445;0.0382;0.0311;0.0467;0.0625;0.0364;0.0636;0.0464;0.0282;0.0064;0.0161
31.01.2002;0.0064;0.0016;0.0192;0.0038;0.0089;0.0075;-0.0207;-0.0125;-0.0399;-0.06;-0.0144
28.02.2002;0.0198;0.0293;0.0262;0.0239;0.0197;0.0154;0.027;-0.0385;-0.0764;-0.16;-0.0229
29.03.2002;0.041;0.0442;0.0388;0.0561;0.054;0.0437;0.068;0.0832;0.1056;0.1258;0.0424
30.04.2002;0.0157;-0.0076;-0.0006;0.0124;-0.0059;0.011;-0.005;-0.0259;-0.0455;-0.142;-0.0520
31.05.2002;-0.0054;-0.002;-0.001;-0.0065;-0.0065;-0.0088;-0.0105;-0.0181;-0.0528;-0.0792;-0.0138
28.06.2002;-0.0407;-0.0458;-0.0498;-0.0509;-0.0582;-0.0649;-0.0648;-0.1102;-0.1334;-0.1993;-0.0721
31.07.2002;-0.0477;-0.0652;-0.0779;-0.0706;-0.0924;-0.1005;-0.1035;-0.1371;-0.1266;-0.1321;-0.0818
30.08.2002;0.0112;0.0194;0.0123;0.0155;0.0216;0.0256;0.0063;0.0144;0.0059;-0.0398;0.0050
30.09.2002;-0.0603;-0.0801;-0.0862;-0.0776;-0.1084;-0.0801;-0.0714;-0.09;-0.1216;-0.163;-0.1035
31.10.2002;0.0251;0.0274;0.0373;0.0088;0.0299;0.0326;0.0461;0.0299;0.0926;0.2053;0.0784
29.11.2002;0.0054;0.0203;0.0328;0.0456;0.0487;0.0732;0.0827;0.1067;0.132;0.2386;0.0596
31.12.2002;0.0058;-0.0148;-0.0227;-0.0254;-0.0278;-0.0342;-0.0564;-0.0631;-0.0968;-0.1454;-0.0576
31.01.2003;-0.014;-0.0217;-0.031;-0.0441;-0.041;-0.0162;-0.0273;-0.0387;0.0014;-0.0123;-0.0257
28.02.2003;-0.0147;-0.0179;-0.0237;-0.0297;-0.0286;-0.0303;-0.0265;-0.0432;-0.0015;-0.0183;-0.0188
31.03.2003;0.0122;0.0163;0.0037;0.0002;0.0078;0.007;0.0207;0.0205;-0.0057;0.0072;0.0109
30.04.2003;0.0509;0.0543;0.0681;0.0965;0.0846;0.0791;0.0925;0.0775;0.0923;0.1598;0.0822
30.05.2003;0.0573;0.0514;0.0617;0.0428;0.0579;0.084;0.0921;0.1038;0.105;0.2099;0.0605
30.06.2003;-0.003;-0.0051;-0.0024;0.0176;0.0104;0.0117;0.0277;0.0275;0.0103;0.0124;0.0142
31.07.2003;0.013;0.0258;0.0311;0.0421;0.0241;0.0334;0.0384;0.0476;0.0338;0.0547;0.0235
29.08.2003;0.012;0.0167;0.0228;0.0287;0.0226;0.0404;0.056;0.0634;0.0886;0.1019;0.0234
30.09.2003;0.0053;-0.0029;-0.0027;-0.0123;-0.0194;-0.0148;-0.0313;-0.031;-0.0429;-0.0117;-0.0124
31.10.2003;0.0532;0.0541;0.058;0.0588;0.079;0.0766;0.0892;0.075;0.1048;0.1299;0.0608
28.11.2003;0.0239;0.0218;0.0268;0.02;0.0309;0.0274;0.025;0.0236;0.0319;0.0266;0.0135
31.12.2003;0.0283;0.0367;0.0435;0.036;0.0337;0.0384;0.0339;0.0418;0.02;-0.008;0.0429
30.01.2004;0.0137;0.0179;0.0161;0.0195;0.022;0.0086;0.0189;0.0135;0.0432;0.0815;0.0215
27.02.2004;0.0304;0.0238;0.0348;0.0208;0.0366;0.0333;0.0342;0.0275;-0.0063;-0.0114;0.0140
31.03.2004;0.0018;0.0034;0.0019;-0.0066;0.003;0.003;-0.0068;0.0081;-0.0092;-0.0252;-0.0132
30.04.2004;-0.0211;-0.0106;-0.0025;-0.0167;-0.0056;-0.0149;-0.0175;-0.0263;-0.059;-0.1146;-0.0183
31.05.2004;0.0226;0.0144;0.0121;0.0094;0.0036;0.0057;0.0126;0.0138;0.0394;0.0597;0.0117
30.06.2004;0.0124;0.0172;0.0301;0.025;0.0332;0.0292;0.0361;0.0354;0.0126;0.0059;0.0186
30.07.2004;-0.022;-0.0223;-0.0169;-0.0404;-0.0304;-0.0463;-0.0278;-0.0387;-0.0962;-0.1367;-0.0406
31.08.2004;0.0309;0.0202;0.0072;0.0111;0.0006;-0.0012;0.0008;-0.021;-0.0427;-0.0522;0.0008
30.09.2004;0.0069;0.015;0.022;0.0312;0.0359;0.034;0.0534;0.0386;0.0176;0.0705;0.0160
29.10.2004;0.0182;0.0122;0.0178;0.0153;0.0168;0.0007;0.011;0.0165;0.0375;0.0537;0.0143
30.11.2004;0.0335;0.048;0.058;0.0504;0.0616;0.0607;0.0814;0.0583;0.0652;0.0898;0.0454
31.12.2004;0.029;0.0256;0.0269;0.0341;0.0361;0.0397;0.0341;0.0424;0.0359;0.0604;0.0343
31.01.2005;-0.0156;-0.0248;-0.0051;-0.0212;-0.0129;-0.0198;-0.0225;-0.0205;-0.0405;-0.0739;-0.0276
28.02.2005;0.0038;0.0203;0.0309;0.0227;0.0255;0.0356;0.0386;0.0229;0.0185;0.0063;0.0189
31.03.2005;-0.0082;-0.0011;-0.0066;-0.0039;-0.0075;-0.0225;-0.0211;-0.0054;-0.0196;-0.0369;-0.0197
29.04.2005;-0.003;-0.0089;-0.0354;-0.0343;-0.0406;-0.0427;-0.0367;-0.0575;-0.051;-0.0537;-0.0261
31.05.2005;0.0298;0.025;0.0385;0.0462;0.0413;0.0472;0.0564;0.0521;0.0882;0.0901;0.0365
30.06.2005;0.0158;0.01;0.0177;0.0148;0.0313;0.0244;0.0305;0.0312;0.0146;0.0134;0.0057
29.07.2005;0.025;0.0391;0.0417;0.0411;0.043;0.0602;0.0456;0.0771;0.0645;0.0747;0.0392
31.08.2005;-0.0106;-0.0119;-0.01;-0.0172;-0.0079;-0.022;-0.0011;-0.0031;-0.0094;0.0056;-0.0122
30.09.2005;0.0063;0.0006;0.0017;-0.0014;0.0154;0.0208;0.0061;0.011;-0.0018;0.0282;0.0049
31.10.2005;-0.0122;-0.0217;-0.0157;-0.0265;-0.0084;-0.0228;-0.0247;-0.0386;-0.0473;-0.0419;-0.0202
30.11.2005;0.0181;0.0388;0.0341;0.0396;0.0436;0.048;0.057;0.045;0.0544;0.0844;0.0361
30.12.2005;-0.0016;-0.0048;0.0043;0.0086;0.0018;0.0047;0.0084;0.0225;-0.0021;0.0178;-0.0025
31.01.2006;0.01;0.0285;0.0325;0.0311;0.0438;0.0577;0.0519;0.0616;0.0714;0.102;0.0304
28.02.2006;0.0157;0.014;0.0119;0.0041;0.0032;-0.0056;-0.0056;-0.0187;-0.0146;-0.0082;-0.0030
31.03.2006;0.0009;0.0151;0.0159;0.0329;0.0243;0.0353;0.0166;0.0321;0.0256;0.056;0.0146
28.04.2006;0.0064;0.0141;0.017;0.0133;-0.0057;-0.0021;0.0121;0.012;0.0244;-0.001;0.0073
31.05.2006;-0.0077;-0.0102;-0.0216;-0.0293;-0.0228;-0.044;-0.0423;-0.0576;-0.0616;-0.0794;-0.0357
30.06.2006;0.0046;0.0056;0.0027;0.002;-0.0058;-0.0008;0.0028;-0.0022;0;-0.0141;-0.0035
31.07.2006;0.0251;0.0032;0.0003;-0.0129;-0.0209;-0.0311;-0.0232;-0.0481;-0.0419;-0.0968;-0.0078
31.08.2006;0.018;0.0234;0.0229;0.0195;0.0279;0.0214;0.0189;0.0229;0.0258;0.0355;0.0203
29.09.2006;0.0087;0.02;0.0227;0.029;0.0273;0.0233;0.0119;0.0051;0.006;0.0129;0.0184
31.10.2006;0.0336;0.0284;0.034;0.0363;0.0307;0.0221;0.0384;0.0419;0.0532;0.0533;0.0323
30.11.2006;0.0186;0.0219;0.0189;0.024;0.0171;0.0297;0.032;0.0421;0.0376;0.0663;0.0171
29.12.2006;0.0155;0.0204;0.0251;0.013;0.0077;-0.0034;0.006;-0.013;-0.0141;-0.0147;0.0087
31.01.2007;0.0018;0.0101;0.0185;0.0287;0.0361;0.0381;0.0449;0.0351;0.0398;0.041;0.0140
28.02.2007;-0.0004;0.0035;0.0016;-0.0103;-0.0012;-0.0077;0.0042;0.014;0.0076;0.0079;-0.0196
30.03.2007;0.0069;0.0083;0.0053;0.0166;0.0153;0.0023;0.0145;0.0061;0.0277;0.0141;0.0068
30.04.2007;0.0179;0.032;0.0289;0.0518;0.038;0.0423;0.038;0.0397;0.0502;0.0463;0.0349
31.05.2007;0.0139;0.032;0.0351;0.0521;0.0499;0.0402;0.0446;0.0467;0.0636;0.0472;0.0324
29.06.2007;-0.0309;-0.0193;-0.0192;-0.0172;-0.0116;-0.0024;-0.0212;-0.0159;-0.0099;-0.0143;-0.0196
31.07.2007;-0.0478;-0.0489;-0.0385;-0.0576;-0.0368;-0.0326;-0.0417;-0.04;-0.0402;-0.0372;-0.0373
31.08.2007;0.0286;0.0104;0.0028;-0.0086;0.0012;0.0063;-0.004;0.0047;0.0056;-0.0028;0.0092
28.09.2007;0.0223;0.0223;0.0149;0.023;0.02;0.021;0.0309;0.0167;0.0304;0.0551;0.0322
31.10.2007;0.0067;0.0016;0.0252;0.0257;0.0206;0.0084;0.0127;0.026;0.0355;0.0522;0.0180
30.11.2007;-0.011;-0.0224;-0.0478;-0.0378;-0.043;-0.0497;-0.0523;-0.087;-0.0709;-0.0743;-0.0483
31.12.2007;-0.0182;-0.0196;-0.0135;-0.0095;-0.0197;-0.012;-0.0114;-0.0008;0.0204;-0.0133;-0.0087
31.01.2008;-0.0319;-0.0337;-0.0429;-0.0441;-0.0376;-0.0723;-0.0447;-0.065;-0.0646;-0.0876;-0.0636
29.02.2008;-0.0385;-0.0475;-0.0338;-0.0251;-0.0394;-0.0385;-0.0268;-0.0147;-0.0134;0.0077;-0.0309
31.03.2008;0.0014;0.0097;-0.0145;-0.0196;-0.0038;-0.0049;-0.0162;-0.0156;-0.0361;-0.0395;-0.0093
30.04.2008;0.0333;0.0335;0.0405;0.0515;0.0626;0.0691;0.0619;0.0719;0.0846;0.0778;0.0460
30.05.2008;0.0189;0.0204;0.0291;0.0327;0.034;0.0572;0.0335;0.0546;0.0651;0.0614;0.0186
30.06.2008;-0.0707;-0.0984;-0.0922;-0.0914;-0.098;-0.0821;-0.0958;-0.0745;-0.0628;-0.0645;-0.0844
31.07.2008;0.0242;0.0261;0.0137;0.0247;0.0059;0.0001;0.002;-0.0494;-0.0451;-0.0468;-0.0077
29.08.2008;0.0252;0.0243;0.025;0.0292;0.0261;0.0521;0.0266;0.0177;0.0067;-0.0087;0.0153
30.09.2008;-0.0214;-0.0421;-0.0733;-0.0749;-0.0975;-0.1096;-0.1322;-0.1458;-0.1779;-0.2018;-0.0924
31.10.2008;-0.1249;-0.1402;-0.1752;-0.1897;-0.2138;-0.1976;-0.2482;-0.2365;-0.235;-0.2415;-0.1723
28.11.2008;-0.0295;-0.0594;-0.0522;-0.0768;-0.0834;-0.1195;-0.1237;-0.1009;-0.128;-0.1629;-0.0786
31.12.2008;0.0109;0.0073;0.0378;0.0301;0.0464;0.0523;0.0418;0.033;0.0392;0.052;0.0174
30.01.2009;-0.053;-0.0746;-0.0775;-0.1019;-0.0834;-0.1277;-0.0795;-0.0757;-0.0398;-0.0637;-0.0812
27.02.2009;-0.1106;-0.1002;-0.0934;-0.086;-0.1173;-0.1172;-0.1009;-0.0882;-0.0859;-0.1399;-0.1010
31.03.2009;0.0448;0.0684;0.0732;0.0893;0.0843;0.0975;0.1163;0.1266;0.1341;0.0988;0.0895
30.04.2009;0.0227;0.0609;0.0831;0.1296;0.163;0.2086;0.173;0.1899;0.2304;0.2583;0.1018
29.05.2009;0.014;0.0051;0.0142;0.0277;0.0546;0.0416;0.0616;0.0461;0.0477;0.1357;0.0521
30.06.2009;0.0387;0.0286;0.0183;0.0113;-0.0062;-0.0125;-0.018;-0.0246;0.009;-0.0134;0.0043
31.07.2009;0.0473;0.058;0.0718;0.0721;0.0895;0.0941;0.0867;0.1069;0.1267;0.1523;0.0772
31.08.2009;0.0104;0.0271;0.0256;0.0287;0.0214;0.0391;0.0329;0.0382;0.0622;0.0971;0.0333
30.09.2009;0.0194;0.0292;0.0503;0.0495;0.0508;0.0489;0.0738;0.0674;0.0807;0.0877;0.0408
30.10.2009;-0.006;-0.0254;-0.0257;-0.0226;-0.0301;-0.0489;-0.0503;-0.0478;-0.0845;-0.1175;-0.0259
30.11.2009;0.0484;0.0495;0.0527;0.0398;0.0443;0.0434;0.0209;0.0559;0.0597;0.0649;0.0556
31.12.2009;0.0319;0.037;0.0495;0.0442;0.0546;0.0623;0.0503;0.0828;0.0715;0.0906;0.0275
29.01.2010;-0.0201;-0.0246;-0.0292;-0.0287;-0.0275;-0.0463;-0.0341;-0.0466;-0.0309;-0.0461;-0.0336
26.02.2010;0.0225;0.0354;0.0445;0.0484;0.0338;0.0353;0.0523;0.0568;0.0667;0.0681;0.0340
31.03.2010;0.0361;0.0442;0.0652;0.0628;0.0881;0.0736;0.0802;0.0727;0.0844;0.1088;0.0631
30.04.2010;0.0184;0.0217;0.0285;0.0343;0.0252;0.0458;0.0464;0.0453;0.0426;0.0728;0.0200
31.05.2010;-0.0514;-0.056;-0.068;-0.0569;-0.0697;-0.0756;-0.0838;-0.0874;-0.0856;-0.1197;-0.0789
30.06.2010;-0.0175;-0.0272;-0.0444;-0.0493;-0.0618;-0.061;-0.0718;-0.0901;-0.106;-0.1319;-0.0557
30.07.2010;0.0508;0.0569;0.0559;0.0636;0.0553;0.0825;0.0768;0.0786;0.0972;0.1064;0.0693
31.08.2010;-0.0047;-0.0341;-0.0612;-0.0514;-0.0498;-0.0603;-0.0565;-0.0519;-0.0775;-0.0739;-0.0477
30.09.2010;0.0537;0.0835;0.0989;0.1062;0.1093;0.1178;0.1227;0.1354;0.1519;0.1344;0.0954
29.10.2010;0.0242;0.0234;0.0342;0.0393;0.0363;0.0467;0.0467;0.0451;0.0281;0.0508;0.0388
30.11.2010;-0.0072;0.0115;0.0063;0.0206;0.0171;0.0237;0.0248;0.0494;0.0484;0.0388;0.0060
31.12.2010;0.0393;0.0569;0.0686;0.0711;0.0647;0.0751;0.0724;0.075;0.0776;0.1039;0.0682
31.01.2011;0.0052;0.0077;0.0139;0.0215;0.0264;0.0257;0.0324;0.0226;0.0277;0.0126;0.0199
28.02.2011;0.0328;0.0278;0.0332;0.0514;0.0323;0.0556;0.0494;0.0613;0.044;0.0667;0.0349
31.03.2011;0.0179;0.0112;0.0112;0.0234;0.0186;0.0232;0.0263;0.031;0.0172;0.0064;0.0046
29.04.2011;0.0422;0.0329;0.0253;0.0385;0.0237;0.0266;0.0319;0.0331;0.0371;0.0339;0.0290
31.05.2011;0.0106;0.0164;-0.0066;-0.0196;-0.0146;-0.0118;-0.0093;-0.0237;-0.0178;-0.0254;-0.0127
30.06.2011;-0.0111;-0.0106;-0.0119;-0.0165;-0.0159;-0.0184;-0.0165;-0.0124;-0.0276;-0.0315;-0.0175
29.07.2011;-0.028;-0.0375;-0.0341;-0.0467;-0.0418;-0.0269;-0.0254;-0.0381;-0.0309;-0.0521;-0.0235
31.08.2011;0.0044;-0.0176;-0.0517;-0.0595;-0.0705;-0.0716;-0.0986;-0.0947;-0.1301;-0.1365;-0.0599
30.09.2011;-0.0266;-0.0469;-0.0633;-0.0889;-0.0917;-0.1011;-0.124;-0.1308;-0.1456;-0.1713;-0.0759
31.10.2011;0.0536;0.0848;0.1145;0.1193;0.1438;0.1558;0.1722;0.1668;0.1864;0.1922;0.1135
30.11.2011;0.0109;0.0144;0.0049;0.0079;-0.0011;-0.0061;-0.0069;-0.0064;-0.013;-0.0308;-0.0028
30.12.2011;0.0308;0.0162;0.0013;-0.0017;-0.0036;0.002;-0.0227;-0.0077;-0.0283;-0.0161;0.0074
31.01.2012;-0.0062;0.0334;0.0471;0.0413;0.0636;0.0612;0.09;0.0809;0.0995;0.1161;0.0505
29.02.2012;0.0122;0.0298;0.0359;0.0337;0.0426;0.0556;0.046;0.0491;0.0743;0.0661;0.0442
30.03.2012;0.0211;0.0349;0.0235;0.0241;0.0251;0.0217;0.0073;0.017;0.0051;0.0081;0.0311
30.04.2012;0.0135;0.0018;0.0039;-0.0004;-0.0025;-0.0088;-0.0241;-0.0182;-0.0169;-0.0144;-0.0085
31.05.2012;-0.0072;-0.0384;-0.0521;-0.0527;-0.0776;-0.0696;-0.0892;-0.1047;-0.1222;-0.1145;-0.0619
29.06.2012;0.0388;0.034;0.0382;0.0229;0.0376;0.0187;0.027;0.033;0.0187;0.0497;0.0389
31.07.2012;0.0151;-0.0008;-0.0045;-0.0022;0.0054;-0.0077;-0.0063;0.004;-0.017;-0.0242;0.0079
31.08.2012;-0.0132;0.0138;0.0308;0.0291;0.0308;0.0332;0.0601;0.0531;0.0539;0.0817;0.0255
28.09.2012;0.0196;0.0202;0.0236;0.0203;0.0308;0.0336;0.0187;0.0181;0.0276;0.0152;0.0273
31.10.2012;0.0042;-0.0069;-0.0042;-0.0075;-0.0002;-0.0147;-0.0106;0.0105;-0.0241;-0.0118;-0.0176
30.11.2012;-0.0036;0.0135;0.0122;0.0156;0.0264;0.0111;0.0126;0.0262;0.026;0.0275;0.0078
31.12.2012;-0.0055;-0.0003;0.0108;0.014;0.0266;0.028;0.0314;0.0363;0.0396;0.0702;0.0118
31.01.2013;0.0595;0.0508;0.0572;0.0635;0.0767;0.0776;0.0643;0.0729;0.0824;0.0753;0.0557
28.02.2013;0.0331;0.0135;0.0162;0.0273;0.0162;0.0066;0.0156;-0.0004;-0.0031;-0.0081;0.0129
29.03.2013;0.0537;0.0502;0.0475;0.0478;0.0538;0.0436;0.0459;0.0462;0.0428;0.0356;0.0403
30.04.2013;0.0367;0.0161;0.0072;0.0007;-0.0024;-0.0021;0.0063;-0.0141;-0.0066;0.02;0.0155
31.05.2013;-0.0379;0.0169;0.0293;0.0287;0.0435;0.0436;0.056;0.0455;0.0472;0.0594;0.0280
28.06.2013;0.0038;0.0009;0.0043;-0.007;-0.0143;-0.0081;-0.0183;-0.016;-0.0238;-0.0436;-0.0120
31.07.2013;0.0495;0.0546;0.0496;0.0713;0.0724;0.0608;0.0732;0.0704;0.077;0.0968;0.0565
30.08.2013;-0.0529;-0.0272;-0.0223;-0.0246;-0.0301;-0.0261;-0.0249;-0.0193;-0.0041;-0.0439;-0.0271
30.09.2013;0.0157;0.036;0.0475;0.0594;0.0513;0.0505;0.06;0.0488;0.0587;0.0796;0.0377
31.10.2013;0.0441;0.0405;0.0494;0.0489;0.0392;0.023;0.0321;0.0354;0.0336;0.0123;0.0418
29.11.2013;0.0058;0.0231;0.0226;0.0297;0.0278;0.0323;0.0288;0.0265;0.0283;0.0333;0.0313
31.12.2013;0.0192;0.018;0.0362;0.031;0.0267;0.0304;0.0353;0.0294;0.0327;0.0309;0.0281
31.01.2014;-0.0157;-0.0264;-0.0291;-0.048;-0.0313;-0.0366;-0.0317;-0.0312;-0.0337;-0.003;-0.0332
28.02.2014;0.0359;0.0399;0.0479;0.0464;0.0452;0.05;0.0594;0.0601;0.0709;0.0656;0.0465
31.03.2014;0.0178;0.0143;0.0097;0.0031;0.005;0.0035;0.001;-0.0103;-0.0039;-0.0351;0.0043
30.04.2014;0.0233;-0.0023;-0.0138;-0.0029;-0.0249;-0.0134;-0.0283;-0.0096;-0.0177;-0.0257;-0.0019
30.05.2014;0.0015;0.0253;0.0273;0.0143;0.0185;0.0231;0.0127;0.0194;0.0142;0.0169;0.0206
30.06.2014;0.0274;0.0227;0.0297;0.031;0.027;0.0459;0.044;0.0466;0.0506;0.0687;0.0261
31.07.2014;-0.0459;-0.0304;-0.0284;-0.02;-0.0295;-0.0361;-0.0433;-0.038;-0.0303;-0.0712;-0.0204
29.08.2014;0.045;0.047;0.0423;0.0431;0.0424;0.044;0.0537;0.0495;0.0456;0.0739;0.0424
30.09.2014;-0.0154;-0.0143;-0.0201;-0.0256;-0.0202;-0.0442;-0.0471;-0.0417;-0.0578;-0.0838;-0.0197
31.10.2014;0.057;0.0493;0.0525;0.0423;0.0287;0.0213;0.0274;0.0255;0.0001;0.0213;0.0252
28.11.2014;0.0274;0.018;0.0351;0.0369;0.0303;0.0149;0.0212;0.0214;0.0066;0.0147;0.0255
31.12.2014;0.0181;0.0128;0.0057;0.0161;0.0038;-0.0048;-0.0023;0.0157;-0.0006;-0.0064;-0.0006
31.01.2015;-0.0198;-0.0189;-0.0318;-0.0242;-0.0306;-0.047;-0.033;-0.0273;-0.0209;-0.0194;-0.0311
28.02.2015;0.048;0.0393;0.046;0.0555;0.0713;0.0829;0.0775;0.0756;0.0752;0.0887;0.0614
31.03.2015;-0.0028;-0.0025;-0.0034;0.0116;0.0032;-0.001;0.0014;0.0047;0.008;-0.0172;-0.0112
30.04.2015;-0.0135;-0.0024;-0.0163;-0.0087;-0.0038;-0.0023;0.0018;-0.0025;0.0074;0.0103;0.0059
31.05.2015;0.016;0.016;0.0151;0.022;0.0129;0.0083;0.0082;0.0079;0.0129;0.0374;0.0136
30.06.2015;-0.0063;-0.014;-0.0125;-0.0092;-0.0035;-0.0008;-0.0018;-0.0107;-0.0267;-0.0262;-0.0153
31.07.2015;0.0356;0.0295;0.0214;0.0195;-0.0103;-0.0151;-0.0134;0.0084;-0.0255;-0.0308;0.0154
31.08.2015;-0.0492;-0.0431;-0.0487;-0.0574;-0.0571;-0.0566;-0.0521;-0.0486;-0.0616;-0.0679;-0.0604
30.09.2015;-0.0062;-0.0151;-0.0091;-0.0259;-0.0271;-0.0456;-0.0467;-0.0436;-0.0736;-0.0947;-0.0307
31.10.2015;0.0604;0.0763;0.0542;0.0598;0.0662;0.0805;0.0721;0.0645;0.0425;0.0685;0.0775
30.11.2015;0.0137;0.0103;0.0098;0.0105;0.0058;0.0163;0.0024;0.0066;-0.0098;0.0213;0.0056
31.12.2015;-0.0222;-0.009;-0.0344;-0.031;-0.0236;-0.0545;-0.0543;-0.0669;-0.055;-0.0452;-0.0217
31.01.2016;-0.025;-0.0274;-0.0493;-0.0516;-0.0552;-0.0784;-0.0703;-0.0911;-0.0899;-0.1455;-0.0577
29.02.2016;0.0109;0.0125;0.0155;0.0236;0.0109;-0.001;0.0147;0.0141;-0.0126;-0.0064;-0.0008
31.03.2016;0.0596;0.0719;0.0769;0.0768;0.085;0.0788;0.0831;0.0776;0.102;0.1016;0.0696
30.04.2016;-0.0003;0.0008;0.0118;0.0181;0.0182;0.0156;0.0172;0.0017;0.0093;0.0738;0.0092
31.05.2016;0.0269;0.0221;0.0217;0.0198;0.0214;0.0195;0.0162;0.0104;-0.0043;0.0029;0.0178
30.06.2016;0.0351;0.0177;0.0063;-0.0046;-0.0248;-0.0119;-0.03;-0.032;-0.0169;0.001;-0.0005
31.07.2016;0.0095;0.0198;0.0258;0.0375;0.0556;0.051;0.0561;0.0577;0.0715;0.0873;0.0395
31.08.2016;-0.0013;0.0032;-0.0018;0.0088;0.0081;0.0243;0.0173;0.0064;0.0115;-0.008;0.0050
30.09.2016;-0.01;-0.0063;-0.0062;-0.0088;-0.001;0.0045;0.004;0.0032;0.0119;0.0321;0.0025
31.10.2016;-0.0137;-0.0221;-0.0175;-0.0162;-0.0178;-0.0177;-0.018;-0.0268;-0.0261;-0.1002;-0.0202
30.11.2016;0.043;0.0329;0.0586;0.0643;0.0834;0.1005;0.0896;0.0872;0.0811;0.1293;0.0486
31.12.2016;0.0274;0.0214;0.0262;0.0163;0.015;0.014;0.0031;0.0095;0.0053;-0.0292;0.0181
31.01.2017;0.0081;0.0147;0.0259;0.023;0.0279;0.0188;0.0184;0.0233;0.025;0.0322;0.0194
28.02.2017;0.0464;0.0377;0.0348;0.0357;0.0223;0.0325;0.0261;0.0195;0.0181;0.0046;0.0357
31.03.2017;0.0033;-0.0029;0.0056;0.003;0.0024;0.008;-0.004;0.0046;0.0005;-0.0117;0.0017
30.04.2017;0.0072;0.0181;0.0096;0.0132;0.0193;0.0086;0.0122;-0.0025;0.0052;-0.014;0.0109
31.05.2017;0.022;0.0191;0.0089;0.0038;0.0067;-0.0035;-0.0111;-0.0114;-0.0045;-0.032;0.0106
30.06.2017;0.0046;0.0008;0.0137;0.0101;0.0159;0.0225;0.0301;0.0186;0.0219;0.0251;0.0078
31.07.2017;0.0175;0.0176;0.0097;0.005;0.0157;0.0037;0.0078;0.0155;0.0206;0.0368;0.0187
31.08.2017;-0.0016;0.0068;-0.009;-0.0064;-0.0127;-0.0122;-0.0243;-0.0048;-0.0251;0.0103;0.0016
30.09.2017;0.0175;0.0077;0.0285;0.0406;0.0446;0.0523;0.0601;0.0407;0.0499;0.0445;0.0251
31.10.2017;0.022;0.028;0.0275;0.026;0.012;0.0142;0.0125;0.0122;0.0082;0.0034;0.0225
